,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,daily,daily_lower,daily_upper,hourly,hourly_lower,hourly_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yhat
555,2018-03-10 20:59:39,0.0003526768058053959,0.0003526768058053959,0.0003526768058053959,0.00034956878030790615,0.00037837357237852765,-3.2116187462108395e-06,-3.2116187462108395e-06,-3.2116187462108395e-06,3.5696278374417444e-06,3.5696278374417444e-06,3.5696278374417444e-06,1.0721481292272822e-05,1.0721481292272822e-05,1.0721481292272822e-05,1.0721481292272822e-05,1.0721481292272822e-05,1.0721481292272822e-05,1.0363472201041917e-05,1.0363472201041917e-05,1.0363472201041917e-05,0.0003633982870976687
556,2018-03-10 21:59:58,0.0003526482952000015,0.0003526482952000015,0.0003526482952000015,0.0003476295942936814,0.00037744403843533955,-1.8295414433329025e-06,-1.8295414433329025e-06,-1.8295414433329025e-06,1.2005951191199375e-06,1.2005951191199375e-06,1.2005951191199375e-06,1.026661970774322e-05,1.026661970774322e-05,1.026661970774322e-05,1.026661970774322e-05,1.026661970774322e-05,1.026661970774322e-05,1.0895566031956185e-05,1.0895566031956185e-05,1.0895566031956185e-05,0.0003629149149077447
557,2018-03-10 22:59:54,0.0003526199657893913,0.0003526199657893913,0.0003526199657893913,0.0003492757161361411,0.0003774948590438888,3.274161142646336e-07,3.274161142646336e-07,3.274161142646336e-07,-1.6225935858488793e-06,-1.6225935858488793e-06,-1.6225935858488793e-06,1.0098627006058644e-05,1.0098627006058644e-05,1.0098627006058644e-05,1.0098627006058644e-05,1.0098627006058644e-05,1.0098627006058644e-05,1.1393804477642892e-05,1.1393804477642892e-05,1.1393804477642892e-05,0.00036271859279545
558,2018-03-10 23:59:32,0.00035259177818339487,0.00035259177818339487,0.00035259177818339487,0.0003492418088039394,0.00037879546471436635,1.9484160851066208e-06,1.9484160851066208e-06,1.9484160851066208e-06,-2.9801665910481846e-06,-2.9801665910481846e-06,-2.9801665910481846e-06,1.0826788251088731e-05,1.0826788251088731e-05,1.0826788251088731e-05,1.0826788251088731e-05,1.0826788251088731e-05,1.0826788251088731e-05,1.1858538757030297e-05,1.1858538757030297e-05,1.1858538757030297e-05,0.0003634185664344836
559,2018-03-11 00:59:58,0.0003525632124317618,0.0003525632124317618,0.0003525632124317618,0.00034952699163549856,0.0003789683992563224,1.7193144592856865e-06,1.7193144592856865e-06,1.7193144592856865e-06,-1.4206180516228703e-06,-1.4206180516228703e-06,-1.4206180516228703e-06,1.2595909364857286e-05,1.2595909364857286e-05,1.2595909364857286e-05,1.2595909364857286e-05,1.2595909364857286e-05,1.2595909364857286e-05,1.2297212957194469e-05,1.2297212957194469e-05,1.2297212957194469e-05,0.0003651591217966191
560,2018-03-11 01:59:58,0.00035253485150901526,0.00035253485150901526,0.00035253485150901526,0.0003516665259713954,0.00038042001166255414,-7.243848256414993e-08,-7.243848256414993e-08,-7.243848256414993e-08,1.51931608792106e-06,1.51931608792106e-06,1.51931608792106e-06,1.4146869605106861e-05,1.4146869605106861e-05,1.4146869605106861e-05,1.4146869605106861e-05,1.4146869605106861e-05,1.4146869605106861e-05,1.2699991999749951e-05,1.2699991999749951e-05,1.2699991999749951e-05,0.00036668172111412213
561,2018-03-11 03:58:50,0.00035247866536984064,0.00035247866536984064,0.00035247866536984064,0.00035209997042160747,0.0003814457322345745,-3.653302822492089e-07,-3.653302822492089e-07,-3.653302822492089e-07,1.8334324060111793e-06,1.8334324060111793e-06,1.8334324060111793e-06,1.4868120254133888e-05,1.4868120254133888e-05,1.4868120254133888e-05,1.4868120254133888e-05,1.4868120254133888e-05,1.4868120254133888e-05,1.3400018130371918e-05,1.3400018130371918e-05,1.3400018130371918e-05,0.0003673467856239745
562,2018-03-11 04:56:54,0.0003524512182990493,0.0003524512182990493,0.0003524512182990493,0.00035464780840481914,0.00038381303245972365,2.274476459549048e-06,2.274476459549048e-06,2.274476459549048e-06,1.3434899162454026e-06,1.3434899162454026e-06,1.3434899162454026e-06,1.7312243996012183e-05,1.7312243996012183e-05,1.7312243996012183e-05,1.7312243996012183e-05,1.7312243996012183e-05,1.7312243996012183e-05,1.3694277620217733e-05,1.3694277620217733e-05,1.3694277620217733e-05,0.00036976346229506145
563,2018-03-11 05:59:53,0.00035242144720819946,0.0003524214472081994,0.0003524214472081994,0.0003521510860411627,0.00038241027602983025,4.204968596250712e-06,4.204968596250712e-06,4.204968596250712e-06,-3.0196938725568148e-06,-3.0196938725568148e-06,-3.0196938725568148e-06,1.516331603780403e-05,1.516331603780403e-05,1.516331603780403e-05,1.516331603780403e-05,1.516331603780403e-05,1.516331603780403e-05,1.3978041314110135e-05,1.3978041314110135e-05,1.3978041314110135e-05,0.0003675847632460035
564,2018-03-11 06:59:49,0.0003523931177975893,0.0003523931177975893,0.0003523931177975893,0.0003542741126744739,0.0003834057803350976,2.965219290426815e-06,2.965219290426815e-06,2.965219290426815e-06,-1.1190834683744487e-07,-1.1190834683744487e-07,-1.1190834683744487e-07,1.7067356175971235e-05,1.7067356175971235e-05,1.7067356175971235e-05,1.7067356175971235e-05,1.7067356175971235e-05,1.7067356175971235e-05,1.4214045232381864e-05,1.4214045232381864e-05,1.4214045232381864e-05,0.00036946047397356054
